Column1,Column2,Column3
編　　號Courbet049作　　者高爾培 Gustave Courbet年　　份1868原作尺寸65.4 x 54 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1812,https://www.ss.net.tw/images/product_images/popup_images/Courbet049.jpg,浪中女子 The Woman in the Waves
編　　號Courbet050作　　者高爾培 Gustave Courbet年　　份1866原作尺寸55.9 x 66 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2013,https://www.ss.net.tw/images/product_images/popup_images/Courbet050.jpg,喬安娜希芙那 Jo. La Belle Irlandaise (Johanna Hiffernan)
編　　號Courbet051作　　者高爾培 Gustave Courbet年　　份1870原作尺寸68.9 x 99.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3445,https://www.ss.net.tw/images/product_images/popup_images/Courbet051.jpg,排水口 Marine: The Waterspout
編　　號Courbet052作　　者高爾培 Gustave Courbet年　　份1857原作尺寸148.6 x 106.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1688,https://www.ss.net.tw/images/product_images/popup_images/Courbet052.jpg,扮惡作劇的路易士 Louis Gueymard as Robert le Diable
編　　號Courbet053作　　者高爾培 Gustave Courbet年　　份1873原作尺寸65.5 x 81.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1944,https://www.ss.net.tw/images/product_images/popup_images/Courbet053.jpg,雄鹿 Landscape with Stag
編　　號Courbet054作　　者高爾培 Gustave Courbet年　　份1855原作尺寸81 x 65 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2047,https://www.ss.net.tw/images/product_images/popup_images/Courbet054.jpg,西班牙女子 Spanish Woman
編　　號Courbet055作　　者高爾培 Gustave Courbet年　　份1866原作尺寸54 x 65 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2030,https://www.ss.net.tw/images/product_images/popup_images/Courbet055.jpg,喬.美麗的愛爾蘭女孩 Jo. the Beautiful Irish Girl
編　　號Courbet056作　　者高爾培 Gustave Courbet年　　份1856原作尺寸60.8 x 73.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1883,https://www.ss.net.tw/images/product_images/popup_images/Courbet056.jpg,在因德瑞的布列塔尼 La Bretonnerie in the Department of Indre
編　　號Courbet057作　　者高爾培 Gustave Courbet年　　份1862原作尺寸109.8 x 135.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1629,https://www.ss.net.tw/images/product_images/popup_images/Courbet057.jpg,涼亭 The Trellis ( also known as Young Woman Arranging Flowers )
編　　號Courbet058作　　者高爾培 Gustave Courbet年　　份1866原作尺寸45.7 x 65.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2639,https://www.ss.net.tw/images/product_images/popup_images/Courbet058.jpg,橫臥的裸女 Nu Couche
編　　號Courbet059作　　者高爾培 Gustave Courbet年　　份1857原作尺寸92.7 x 148.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2180,https://www.ss.net.tw/images/product_images/popup_images/Courbet059.jpg,看著死兔的獵犬 Hunting Dogs with Dead Hare
編　　號Courbet060作　　者高爾培 Gustave Courbet年　　份1853 - 54原作尺寸191.45 x 165.74 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1676,https://www.ss.net.tw/images/product_images/popup_images/1847_01550490796.jpg,波希米亞人和她的孩子們 La bohemienne et ses enfants
編　　號Courbet061作　　者高爾培 Gustave Courbet原作尺寸50.4 x 61.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1592,https://www.ss.net.tw/images/product_images/popup_images/Courbet061.jpg,溪流與岩石的景觀 Paysage au Ruisseau et au Rocher
編　　號Courbet062作　　者高爾培 Gustave Courbet年　　份1870原作尺寸65.4 x 81.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2450,https://www.ss.net.tw/images/product_images/popup_images/Courbet062.jpg,懸崖 Les Falaises
編　　號Courbet063作　　者高爾培 Gustave Courbet年　　份1869原作尺寸46 x 55 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2006,https://www.ss.net.tw/images/product_images/popup_images/Courbet063.jpg,波浪 The Wave
編　　號Courbet064作　　者高爾培 Gustave Courbet年　　份1859原作尺寸236.2 x 186.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1823,https://www.ss.net.tw/images/product_images/popup_images/Courbet064.jpg,打獵之後 After the Hunt
編　　號Courbet065作　　者高爾培 Gustave Courbet年　　份1859原作尺寸80 x 99.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2063,https://www.ss.net.tw/images/product_images/popup_images/Courbet065.jpg,森林中 In the Forest
編　　號Courbet066作　　者高爾培 Gustave Courbet年　　份1865原作尺寸64.8 x 81.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1678,https://www.ss.net.tw/images/product_images/popup_images/Courbet066.jpg,漁船 The Fishing Boat
編　　號Courbet067作　　者高爾培 Gustave Courbet年　　份1850原作尺寸73 x 92.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2198,https://www.ss.net.tw/images/product_images/popup_images/Courbet067.jpg,奧南巡禮 View of Ornans
編　　號Courbet068作　　者高爾培 Gustave Courbet年　　份1867原作尺寸54 x 73 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1808,https://www.ss.net.tw/images/product_images/popup_images/Courbet068.jpg,秋天的海 Autumn Sea
編　　號Courbet069作　　者高爾培 Gustave Courbet年　　份1844原作尺寸78 x 62 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1883,https://www.ss.net.tw/images/product_images/popup_images/Courbet069.jpg,朱麗葉庫爾貝肖像 Portrait of Juliette Courbet
編　　號Courbet070作　　者高爾培 Gustave Courbet原作尺寸48.8 x 55.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1795,https://www.ss.net.tw/images/product_images/popup_images/Courbet070.jpg,海灘與船 Beach Scene with a Boat
編　　號Courbet071作　　者高爾培 Gustave Courbet年　　份1864原作尺寸43.8 x 59.6 cm原作材質油彩．畫布．畫板 Oil on canvas laid down on panel瀏覽人次2063,https://www.ss.net.tw/images/product_images/popup_images/Courbet071.jpg,波浪 The Wave
編　　號Courbet072作　　者高爾培 Gustave Courbet年　　份1858原作尺寸91.4 x 72.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1825,https://www.ss.net.tw/images/product_images/popup_images/Courbet072.jpg,布雷爾夫人 Madame de Brayer
編　　號Courbet073作　　者高爾培 Gustave Courbet年　　份1874原作尺寸81.2 x 65.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1629,https://www.ss.net.tw/images/product_images/popup_images/Courbet073.jpg,橋樑和瀑布 Un Pont Pietonnier Et Une Cascade En Montagne
編　　號Courbet074作　　者高爾培 Gustave Courbet年　　份1872 - 75原作尺寸61.3 x 90.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1648,https://www.ss.net.tw/images/product_images/popup_images/Courbet074.jpg,諾曼第海灘 Beach in Normandy
編　　號Courbet075作　　者高爾培 Gustave Courbet年　　份1872 - 75原作尺寸64.8 x 91.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3159,https://www.ss.net.tw/images/product_images/popup_images/Courbet075.jpg,艾特瑞塔海灘的船隻 Boats on a Beach. Etretat
編　　號Courbet076作　　者高爾培 Gustave Courbet年　　份1866原作尺寸54.1 x 63.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2087,https://www.ss.net.tw/images/product_images/popup_images/Courbet076.jpg,平靜之海 Calm Sea
編　　號Courbet077作　　者高爾培 Gustave Courbet年　　份1861原作尺寸59.1 x 49.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1651,https://www.ss.net.tw/images/product_images/popup_images/Courbet077.jpg,查爾斯．瑞士 Charles Suisse
編　　號Courbet078作　　者高爾培 Gustave Courbet年　　份1865 - 68原作尺寸116 x 138.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1704,https://www.ss.net.tw/images/product_images/popup_images/Courbet078.jpg,上皮耶慕提耶的盧埃河谷 Vall?e de la Loue pr?s Mouthiers - Haute - Pierre
編　　號Courbet079作　　者高爾培 Gustave Courbet年　　份1865 - 65原作尺寸85.1 x 106.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1844,https://www.ss.net.tw/images/product_images/popup_images/Courbet079.jpg,森林的邊緣 Lisiere de Foret
編　　號Courbet080作　　者高爾培 Gustave Courbet年　　份1840原作尺寸28.3 x 37 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1870,https://www.ss.net.tw/images/product_images/popup_images/Courbet080.jpg,果園景觀 Landscape with Wall and Orchard
編　　號Courbet081作　　者高爾培 Gustave Courbet年　　份1866 - 68原作尺寸60 x 72.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1713,https://www.ss.net.tw/images/product_images/popup_images/Courbet081.jpg,年輕女子閱讀 A Young Woman Reading
編　　號Courbet082作　　者高爾培 Gustave Courbet年　　份1868原作尺寸65 x 81 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3658,https://www.ss.net.tw/images/product_images/popup_images/Courbet082.jpg,裸女與狗 Nude with Dog
編　　號Courbet083作　　者高爾培 Gustave Courbet年　　份1871原作尺寸44 x 61 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2086,https://www.ss.net.tw/images/product_images/popup_images/Courbet083.jpg,靜物：蘋果和石榴 Still Life with Apples and a Pomegranate
編　　號Courbet084作　　者高爾培 Gustave Courbet年　　份1849原作尺寸45 x 37 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2854,https://www.ss.net.tw/images/product_images/popup_images/Courbet084.jpg,自畫像 Self Portrait with Pipe
編　　號Courbet085作　　者高爾培 Gustave Courbet年　　份1844 - 45原作尺寸45 x 55 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次4258,https://www.ss.net.tw/images/product_images/popup_images/Courbet085.jpg,絕望的人 The Desperate Man
編　　號Courbet086作　　者高爾培 Gustave Courbet原作尺寸67 x 85 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1634,https://www.ss.net.tw/images/product_images/popup_images/Courbet086.jpg,奧南附近的岩石 Rocks near Ornans
編　　號Courbet087作　　者高爾培 Gustave Courbet年　　份1872原作尺寸59 x 48 cm原作材質畫布 Oil on canvas瀏覽人次2195,https://www.ss.net.tw/images/product_images/popup_images/Courbet087.jpg,蘋果的靜物畫 Nature morte aux pommes
編　　號Courbet088作　　者高爾培 Gustave Courbet年　　份1844 - 47原作尺寸63.5 x 76.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3263,https://www.ss.net.tw/images/product_images/popup_images/Courbet088.jpg,女祭司 La bacchante
編　　號Courbet089作　　者高爾培 Gustave Courbet原作尺寸64.7 x 49.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1581,https://www.ss.net.tw/images/product_images/popup_images/Courbet089.jpg,奧爾南附近景觀 Landscape near Ornans
編　　號Courbet090作　　者高爾培 Gustave Courbet年　　份1853原作尺寸55.5 x 48 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2611,https://www.ss.net.tw/images/product_images/popup_images/Courbet090.jpg,浴女 Bathing women
編　　號Courbet091作　　者高爾培 Gustave Courbet年　　份1849原作尺寸450 x 541 cm原作材質油彩．畫布 Oil on Canvas備　　註燒毀 destroyed by fire in 1945瀏覽人次4415,https://www.ss.net.tw/images/product_images/popup_images/Courbet091.jpg,石工 The Stonebreakers
編　　號Courbet092作　　者高爾培 Gustave Courbet年　　份1865原作尺寸59.6 x 72.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2086,https://www.ss.net.tw/images/product_images/popup_images/Courbet092.jpg,圖維列的退潮 Low Tide at Trouville
編　　號Courbet093作　　者高爾培 Gustave Courbet年　　份1853原作尺寸252 x 198 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1841,https://www.ss.net.tw/images/product_images/popup_images/Courbet093.jpg,摔跤運動員 The Wrestlers
編　　號Courbet094作　　者高爾培 Gustave Courbet年　　份1867 - 69原作尺寸112 x 144 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2034,https://www.ss.net.tw/images/product_images/popup_images/Courbet094.jpg,波浪 The Wave
編　　號Courbet095作　　者高爾培 Gustave Courbet年　　份1856 - 57原作尺寸93.5 x 148.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3802,https://www.ss.net.tw/images/product_images/popup_images/Courbet095.jpg,雪中奔跑的鹿 Deer Running in the Snow
編　　號Courbet096作　　者高爾培 Gustave Courbet年　　份1870原作尺寸133 x 162 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1860,https://www.ss.net.tw/images/product_images/popup_images/Courbet096.jpg,風雨後的艾特達懸崖 The Etretat Cliffs after the Storm
編　　號Courbet097作　　者高爾培 Gustave Courbet年　　份1874原作尺寸37.5 x 54.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2133,https://www.ss.net.tw/images/product_images/popup_images/Courbet097.jpg,海灘場景 Beach Scene
編　　號Courbet098作　　者高爾培 Gustave Courbet原作尺寸83.2 x 105.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1584,https://www.ss.net.tw/images/product_images/popup_images/Courbet098.jpg,風景 Landscape
編　　號Dali001作　　者達利 Salvador Dali年　　份1934原作尺寸18 x 14 cm原作材質油彩．畫板 Oil on panel瀏覽人次9407,https://www.ss.net.tw/images/product_images/popup_images/1886_01576185544.jpg,性慾幽靈 Spectre of Sex Appeal
編　　號Dali002作　　者達利 Salvador Dali年　　份1944原作尺寸51 x 40.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次13504,https://www.ss.net.tw/images/product_images/popup_images/Dali002.jpg,蜜蜂的飛行 Dream Caused by the Flight of a Bee
編　　號Dali003作　　者達利 Salvador Dali年　　份1931原作尺寸24.1 x 33 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次36379,https://www.ss.net.tw/images/product_images/popup_images/Dali003.jpg,時光靜止（永恆的記憶） The Persistence of Memory
編　　號Dali004作　　者達利 Salvador Dali年　　份1954原作尺寸194.5 x 124 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次5867,https://www.ss.net.tw/images/product_images/popup_images/Dali004.jpg,受難 Crucifixion
編　　號Dali005作　　者達利 Salvador Dali年　　份1929原作尺寸110 x 150 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次14523,https://www.ss.net.tw/images/product_images/popup_images/Dali005.jpg,偉大的自慰 Le grand masturbateur
編　　號Dali006作　　者達利 Salvador Dali年　　份1969 - 70原作尺寸400 x 300 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次7881,https://www.ss.net.tw/images/product_images/popup_images/Dali006.jpg,鬥牛士 Hallucinogenous Bullfighter
編　　號Dali007作　　者達利 Salvador Dali年　　份1958原作尺寸36 x 28 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次18797,https://www.ss.net.tw/images/product_images/popup_images/Dali007.jpg,冥想玫瑰 Meditative Rose
編　　號Dali008作　　者達利 Salvador Dali年　　份1926原作尺寸104 x 73.7 cm原作材質油彩．畫板 Oil on panel瀏覽人次12521,https://www.ss.net.tw/images/product_images/popup_images/Dali008.jpg,在窗口的女子 Woman at the Window
編　　號Dali009作　　者達利 Salvador Dali年　　份1942原作尺寸78.7 x 63.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次11491,https://www.ss.net.tw/images/product_images/popup_images/Dali009.jpg,多蘿西肖像 Portrait of Dorothy Spreckels Munn
編　　號Dali010作　　者達利 Salvador Dali年　　份1929原作尺寸110.5 x 150.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次5184,https://www.ss.net.tw/images/product_images/popup_images/Dali010.jpg,慾望之謎 The Enigma of Desire
編　　號Dali011作　　者達利 Salvador Dali年　　份1936原作尺寸100 x 100 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次13496,https://www.ss.net.tw/images/product_images/popup_images/Dali011.jpg,內戰的預感 Premonition of Civil War
